"id","idProducto","idSupermercado","precio","actualizacion"
"779279800211502","7792798002115","02","5250.0","2026-05-27T16:51:57.883278+00:00"
"779031406384802","7790314063848","02","2132.0","2026-05-27T16:51:57.883278+00:00"
"762220170262502","7622201702625","02","504.0","2026-05-27T16:51:57.883278+00:00"
"762220170311002","7622201703110","02","504.0","2026-05-27T16:51:57.883278+00:00"
"779279801294702","7792798012947","02","14900.0","2026-05-27T16:51:57.883278+00:00"
"779089565084002","7790895650840","02","2500.0","2026-05-27T16:51:57.883278+00:00"
"779835319466002","7798353194660","02","6600.0","2026-05-27T16:51:57.883278+00:00"
"779181344445902","7791813444459","02","5191.0","2026-05-27T16:51:57.883278+00:00"
"779181343441202","7791813434412","02","3950.0","2026-05-27T16:51:57.883278+00:00"
"779089564383502","7790895643835","02","3050.0","2026-05-27T16:51:57.883278+00:00"
"779205208599102","7792052085991","02","4190.0","2026-05-27T16:51:57.883278+00:00"
"762220170596102","7622201705961","02","499.0","2026-05-27T16:51:57.883278+00:00"
"779095014792602","7790950147926","02","2656.0","2026-05-27T16:51:57.883278+00:00"
"762220173577702","7622201735777","02","499.0","2026-05-27T16:51:57.883278+00:00"
"779915500034002","7799155000340","02","3400.0","2026-05-27T16:51:57.883278+00:00"
"779279800597002","7792798005970","02","15700.0","2026-05-27T16:51:57.883278+00:00"
"779314757141202","7793147571412","02","4100.0","2026-05-27T16:51:57.883278+00:00"
"779806573431402","7798065734314","02","1750.0","2026-05-27T16:51:57.883278+00:00"
"779314757074302","7793147570743","02","3050.0","2026-05-27T16:51:57.883278+00:00"
"779445000014902","7794450000149","02","12550.0","2026-05-27T16:51:57.883278+00:00"
"762220173574602","7622201735746","02","499.0","2026-05-27T16:51:57.883278+00:00"
"779181343445002","7791813434450","02","5191.0","2026-05-27T16:51:57.883278+00:00"
"779314700102502","7793147001025","02","4200.0","2026-05-27T16:51:57.883278+00:00"
"779279800171202","7792798001712","02","19100.0","2026-05-27T16:51:57.883278+00:00"
"779314700075202","7793147000752","02","2900.0","2026-05-27T16:51:57.883278+00:00"
"779089506758702","7790895067587","02","2500.0","2026-05-27T16:51:57.883278+00:00"
"789199130487002","7891991304870","02","3950.0","2026-05-27T16:51:57.883278+00:00"
"779314711886002","7793147118860","02","2400.0","2026-05-27T16:51:57.883278+00:00"
"779314757373702","7793147573737","02","4800.0","2026-05-27T16:51:57.883278+00:00"
"779031408015902","7790314080159","02","4300.0","2026-05-27T16:51:57.883278+00:00"
"779089500330102","7790895003301","02","3392.0","2026-05-27T16:51:57.883278+00:00"
"779058012997202","7790580129972","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779184300911602","7791843009116","02","5250.0","2026-05-27T16:51:57.883278+00:00"
"779058014300802","7790580143008","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779089500101702","7790895001017","02","5650.0","2026-05-27T16:51:57.883278+00:00"
"779314757033002","7793147570330","02","5200.0","2026-05-27T16:51:57.883278+00:00"
"779181342136802","7791813421368","02","4150.0","2026-05-27T16:51:57.883278+00:00"
"779915500140802","7799155001408","02","3400.0","2026-05-27T16:51:57.883278+00:00"
"779279801349402","7792798013494","02","19850.0","2026-05-27T16:51:57.883278+00:00"
"779279800740002","7792798007400","02","4350.0","2026-05-27T16:51:57.883278+00:00"
"779445008858102","7794450088581","02","16700.0","2026-05-27T16:51:57.883278+00:00"
"779279800239902","7792798002399","02","6700.0","2026-05-27T16:51:57.883278+00:00"
"779125000125302","7791250001253","02","20550.0","2026-05-27T16:51:57.883278+00:00"
"779057700216502","7790577002165","02","10950.0","2026-05-27T16:51:57.883278+00:00"
"779063900381902","7790639003819","02","1990.0","2026-05-27T16:51:57.883278+00:00"
"779089564133602","7790895641336","02","2000.0","2026-05-27T16:51:57.883278+00:00"
"779279801088202","7792798010882","02","6700.0","2026-05-27T16:51:57.883278+00:00"
"779808568146902","7798085681469","02","3950.0","2026-05-27T16:51:57.883278+00:00"
"779314757422202","7793147574222","02","2550.0","2026-05-27T16:51:57.883278+00:00"
"779095000016002","7790950000160","02","8864.0","2026-05-27T16:51:57.883278+00:00"
"779058012996502","7790580129965","02","400.0","2026-05-27T16:51:57.883278+00:00"
"779842262001402","7798422620014","02","3300.0","2026-05-27T16:51:57.883278+00:00"
"780210000327002","7802100003270","02","3000.0","2026-05-27T16:51:57.883278+00:00"
"762220168202602","7622201682026","02","504.0","2026-05-27T16:51:57.883278+00:00"
"779279800212202","7792798002122","02","5400.0","2026-05-27T16:51:57.883278+00:00"
"779089506416602","7790895064166","02","5650.0","2026-05-27T16:51:57.883278+00:00"
"779172824711402","7791728247114","02","6800.0","2026-05-27T16:51:57.883278+00:00"
"762220174593602","7622201745936","02","499.0","2026-05-27T16:51:57.883278+00:00"
